"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev","lambdaIoutReinfF","lambdaIoutReinf0t5F","lambdaIoutReinf5t15F","lambdaIoutReinf15p","lambdaIoutF","lambdaIout0t5F","lambdaIout5t15F","lambdaIout15p"
14,0.07,0.025,2,0.3,0.00285106337195,0.000336061521671,1.31816857197e-06,3.26574764358e-05,0.000302085876663,0.00144995510608,0.00080604808749,0.000280793451769,0.000363113566825
14,0.07,0.025,2,0.4,0.00235921987334,0.000316288202365,1.11367101846e-06,2.84870570392e-05,0.000286687474307,0.0011526328809,0.000593819337751,0.000207357641898,0.000351455901246
14,0.07,0.025,2,0.5,0.00193525150548,0.000292557955371,9.25868528889e-07,2.4362637923e-05,0.000267269448919,0.00090849137787,0.000431540245513,0.000146773727104,0.000330177405253
14,0.07,0.025,2,0.6,0.00157475206877,0.000265407518698,7.58276977517e-07,2.0437531681e-05,0.00024421171004,0.000711281625181,0.000310585966367,0.000100323301588,0.000300372357226
14,0.07,0.025,2,0.7,0.00127063270988,0.00023574524459,6.12042813029e-07,1.68265384532e-05,0.000218306663324,0.000553442868795,0.000221945462979,6.68103897853e-05,0.00026468701603
14,0.07,0.025,2,0.8,0.00101505760357,0.000204677383436,4.8663920243e-07,1.35973103814e-05,0.000190593433852,0.000427576983772,0.000157596648016,4.37241539642e-05,0.000226256181793
14,0.07,0.025,2,0.9,0.000800750978857,0.000173352965908,3.8060223394e-07,1.0776402726e-05,0.000162195960948,0.000327269159612,0.000111084503333,2.83234896863e-05,0.000187861166592
14,0.07,0.025,2,1,0.000621500912891,0.000142844870302,2.92037660412e-07,8.36027358286e-06,0.000134192559059,0.000247302800474,7.75165098654e-05,1.82474378078e-05,0.000151538852801
14,0.07,0.025,2,1.1,0.000472118586331,0.00011405485101,2.18892019354e-07,6.32524480811e-06,0.000107510714183,0.000183538276493,5.32976353668e-05,1.1707385034e-05,0.000118533256092
14,0.07,0.025,2,1.2,0.000348182397888,8.76411680133e-05,1.59084909985e-07,4.63501689157e-06,8.28470662118e-05,0.000132687559421,3.58195987881e-05,7.45115658916e-06,8.9416804044e-05
14,0.07,0.025,2,1.3,0.00024580474468,6.39852664105e-05,1.10593744728e-07,3.24652256502e-06,6.06281501007e-05,9.21126300777e-05,2.31973744871e-05,4.6463679213e-06,6.42688876693e-05
14,0.07,0.025,2,1.4,0.000161342587502,4.31621236234e-05,7.14531725665e-08,2.11256860069e-06,4.09781018502e-05,5.96211555538e-05,1.40562744126e-05,2.75581216152e-06,4.28090689797e-05
14,0.07,0.025,2,1.5,9.17302602819e-05,2.50900450515e-05,3.99750669982e-08,1.19027893256e-06,2.38597910519e-05,3.35068391415e-05,7.41993870778e-06,1.44520936918e-06,2.46416910645e-05
14,0.07,0.025,2,1.6,3.43777195922e-05,9.57514012811e-06,1.4737214136e-08,4.41987517423e-07,9.11841539656e-06,1.24377260435e-05,2.59435406715e-06,5.08369187637e-07,9.33500278867e-06
14,0.07,0.025,2,1.7,4.05164172511e-20,1.14214172247e-20,1.71322743071e-23,5.17125407059e-22,1.08871595433e-20,1.45416099681e-20,2.89801131963e-21,5.71684538065e-22,1.10719141104e-20
14,0.07,0.025,2,1.8,9.30382051327e-51,2.63289664654e-51,3.90208804538e-54,1.18352042507e-52,2.51064251599e-51,3.31585226359e-51,6.48096711469e-52,1.27191775363e-52,2.54056377675e-51
14,0.07,0.025,2,1.9,3.78112282987e-85,1.07350554491e-85,1.57061207647e-88,4.79138042251e-87,1.02402112861e-85,1.33951185797e-85,2.56496317156e-86,5.04415965583e-87,1.03257394426e-85
14,0.07,0.025,2,2,2.74798261257e-115,7.8234806842e-116,1.12916002541e-118,3.46758580137e-117,7.46543050381e-116,9.6844356232e-116,1.81572536415e-116,3.59656353209e-117,7.50905390584e-116
14,0.07,0.025,2,2.1,4.70393340846e-142,1.34242075052e-142,1.91018187633e-145,5.90948319709e-144,1.28141573667e-142,1.65015809784e-142,3.02868868015e-143,6.06421076474e-144,1.28664712218e-142
14,0.07,0.025,2,2.2,4.12191072732e-166,1.17880410079e-166,1.65288549525e-169,5.15470560566e-168,1.12560415924e-166,1.44006275992e-166,2.58755841292e-167,5.2495878245e-168,1.12881104038e-166
14,0.07,0.025,2,2.3,5.8675124716e-188,1.68117504113e-188,2.32195190518e-191,7.30378461519e-190,1.60581524308e-188,2.0423404466e-188,3.59353502371e-189,7.39819284971e-190,1.60900501573e-188
14,0.07,0.025,2,2.4,5.68182417754e-208,1.63073143416e-208,2.21779222214e-211,7.03986350553e-210,1.55811500689e-208,1.97103592053e-208,3.39727641102e-209,7.10370360857e-210,1.56027124334e-208
14,0.07,0.025,2,2.5,1.92084743088e-226,5.52151062429e-227,7.39237523958e-230,2.36898364793e-228,5.27721988425e-227,6.64277603901e-227,1.12206729949e-227,2.38404276775e-228,5.28230446275e-227
14,0.07,0.025,2,2.6,1.35129765345e-243,3.88984527159e-244,5.12580805489e-247,1.65895725193e-245,3.71882373834e-244,4.65968611899e-244,7.71734678981e-245,1.6663442023e-245,3.72131701978e-244
14,0.07,0.025,2,2.7,1.31702339837e-259,3.79616913872e-260,4.92287648495e-263,1.60962084331e-261,3.6302841779e-260,4.52931584237e-260,7.35875002094e-261,1.61463809173e-261,3.63197703111e-260
14,0.07,0.025,2,2.8,1.28562883767e-274,3.71021969419e-275,4.73451988844e-278,1.56433143888e-276,3.54905203042e-275,4.41023257388e-275,7.03255650365e-276,1.56774282977e-276,3.55020264054e-275
14,0.07,0.025,2,2.9,9.66617776801e-289,2.7927832328e-289,3.50665799745e-292,1.17109592717e-290,2.67216698208e-289,3.30804754659e-289,5.17990301619e-290,1.17288171129e-290,2.67276907384e-289
14,0.07,0.025,2,3,4.51126439398e-302,1.30481770269e-302,1.61204727858e-305,5.44257986266e-304,1.24877985679e-302,1.54043494442e-302,2.36975790022e-303,5.44838041131e-304,1.24897535028e-302
16,0.07,0.025,2,0,0.00491838518873,0.000381411912767,2.45536826462e-06,4.90158090782e-05,0.000329940735424,0.00269120239283,0.00189634983864,0.000448137446222,0.000346715107963
16,0.07,0.025,2,0.1,0.00427462462328,0.000373995606097,2.18483238443e-06,4.56133020907e-05,0.000326197471622,0.00226229791575,0.00152324319945,0.000389264510207,0.000349790206089
16,0.07,0.025,2,0.2,0.00367466884632,0.000364283144634,1.91560731937e-06,4.18395049001e-05,0.000320528032414,0.00187556405346,0.00119767508609,0.000326281819065,0.000351607148304
16,0.07,0.025,2,0.3,0.00312749096125,0.00035173154646,1.65553430166e-06,3.77735989515e-05,0.000312302413207,0.0015359355066,0.000923049225058,0.000262680359123,0.000350205922415
16,0.07,0.025,2,0.4,0.00263994630984,0.000335945583946,1.4121341991e-06,3.35485333291e-05,0.000300984916417,0.00124586820495,0.000699603282156,0.000202819376852,0.000343445545946
16,0.07,0.025,2,0.5,0.00221512132582,0.000316857708558,1.19130332616e-06,2.93319657588e-05,0.000286334439473,0.00100451482469,0.000523963823408,0.000150630763352,0.000329920237932
16,0.07,0.025,2,0.6,0.00185177737428,0.000294830527112,9.9641366499e-07,2.52908230635e-05,0.000268543290384,0.000807908727455,0.00038985119581,0.000108387022833,0.000309670508812
16,0.07,0.025,2,0.7,0.00154518841887,0.000270613146588,8.28249793653e-07,2.15577120661e-05,0.000248227184728,0.000650076043279,0.000289586187384,7.63316870109e-05,0.000284158168885
16,0.07,0.025,2,0.8,0.00128874642046,0.000245184621418,6.85637327277e-07,1.82147835637e-05,0.000226284200527,0.000524418603235,0.00021559152018,5.32103787877e-05,0.000255616704268
16,0.07,0.025,2,0.9,0.00107543035057,0.000219572205313,5.66269687054e-07,1.52958112583e-05,0.000203710124367,0.000424742451168,0.00016132201753,3.71200621974e-05,0.000226300371441
16,0.07,0.025,2,1,0.000898668704356,0.000194704167765,4.67360719767e-07,1.2797561035e-05,0.00018143924601,0.000345740807147,0.000121573201223,2.61646707037e-05,0.00019800293522
16,0.07,0.025,2,1.1,0.000752639736077,0.000171312925743,3.86034860514e-07,1.06923709924e-05,0.00016023451989,0.000283073676428,9.24024694372e-05,1.87756948622e-05,0.000171895512128
16,0.07,0.025,2,1.2,0.000632265539669,0.000149887069144,3.19528800328e-07,8.93852552088e-06,0.000140629014823,0.000233258029195,7.09000993076e-05,1.37856038848e-05,0.000148572326003
16,0.07,0.025,2,1.3,0.000533119852857,0.000130668930903,2.6529668841e-07,7.488033578e-06,0.000122915600637,0.000193513692438,5.49467636576e-05,1.03799960228e-05,0.000128186932758
16,0.07,0.025,2,1.4,0.000451355932845,0.000113689998457,2.21071442705e-07,6.29225526113e-06,0.000107176671753,0.000161627342718,4.3009533809e-05,8.01336714115e-06,0.000110604441768
16,0.07,0.025,2,1.5,0.000383670842188,9.88289915612e-05,1.84898726666e-07,5.3057184142e-06,9.33383744203e-05,0.000135846407376,3.39846899713e-05,6.32904397561e-06,9.55326734289e-05
16,0.07,0.025,2,1.6,0.000327252273118,8.58662294097e-05,1.5512979059e-07,4.48791711615e-06,8.12231825029e-05,0.000114784425264,2.70775755941e-05,5.09616544211e-06,8.26106842275e-05
16,0.07,0.025,2,1.7,0.000279951117617,7.45898161924e-05,1.30503500627e-07,3.80696108721e-06,7.06523516045e-05,9.7423086563e-05,2.17331557065e-05,4.16854532873e-06,7.15213855278e-05
16,0.07,0.025,2,1.8,0.000239794397988,6.47185106011e-05,1.0989732374e-07,3.233563764e-06,6.13750495133e-05,8.28958933842e-05,1.7532869297e-05,3.44833592287e-06,6.19146881643e-05
16,0.07,0.025,2,1.9,0.000204615095872,5.58298454587e-05,9.21721561936e-08,2.73639329961e-06,5.30012800029e-05,7.03358517581e-05,1.41400766539e-05,2.8632689894e-06,5.33325061148e-05
16,0.07,0.025,2,2,0.000174024056272,4.79288883234e-05,7.7040198401e-08,2.30842556605e-06,4.5543422559e-05,5.95311698131e-05,1.1403306239e-05,2.38304072504e-06,4.5744822849e-05
16,0.07,0.025,2,2.1,0.000147369373355,4.09184964298e-05,6.41044808716e-08,1.93935785604e-06,3.89150340929e-05,5.02016410342e-05,9.18226269047e-06,1.98301027967e-06,3.90363680641e-05
16,0.07,0.025,2,2.2,0.000123694901175,3.45910515559e-05,5.28602477047e-08,1.61522730272e-06,3.29229640055e-05,4.19816644565e-05,7.34601838429e-06,1.64052236391e-06,3.29951237083e-05
16,0.07,0.025,2,2.3,0.000102600417148,2.88750177065e-05,4.30677912896e-08,1.32967259946e-06,2.75022773158e-05,3.47084423809e-05,5.81974760414e-06,1.344149642e-06,2.75445451347e-05
16,0.07,0.025,2,2.4,8.4128353841e-05,2.38123288016e-05,3.46842504064e-08,1.08224464484e-06,2.26953999064e-05,2.83768324807e-05,4.56659198862e-06,1.09043129091e-06,2.27198092012e-05
16,0.07,0.025,2,2.5,6.78305697615e-05,1.92987259487e-05,2.74671173121e-08,8.66335058831e-07,1.84049237725e-05,2.28202528341e-05,3.53061190356e-06,8.70885273935e-07,1.84187556566e-05
16,0.07,0.025,2,2.6,5.26026172105e-05,1.50359804087e-05,2.09228674102e-08,6.67212677289e-07,1.4347844864e-05,1.76556303251e-05,2.63061540726e-06,6.69644600415e-07,1.43553703174e-05
16,0.07,0.025,2,2.7,3.80617185307e-05,1.09256946767e-05,1.48709461112e-08,4.79572990214e-07,1.04312507404e-05,1.27475830276e-05,1.83173283425e-06,4.80785581878e-07,1.04350646115e-05
16,0.07,0.025,2,2.8,2.48138279277e-05,7.15074982229e-06,9.52344675875e-09,3.10637453095e-07,6.83058892244e-06,8.2942595228e-06,1.15074941182e-06,3.11182092511e-07,6.83232801847e-06
16,0.07,0.025,2,2.9,1.23439962208e-05,3.570118962e-06,4.65403198096e-09,1.53567785617e-07,3.4118971444e-06,4.11859770441e-06,5.52341780392e-07,1.53754425423e-07,3.41250149859e-06
16,0.07,0.025,2,3,2.45786558822e-12,7.1335997545e-13,9.10272302541e-16,3.03893861859e-14,6.82060316962e-13,8.1872475162e-13,1.06165456036e-13,3.04149712008e-14,6.82144324383e-13
18,0.07,0.025,2,0,0.00510976553991,0.000387718697878,2.97060675178e-06,5.33413201012e-05,0.000331406771025,0.00270470700285,0.00198570350041,0.000378421374778,0.000340582127664
18,0.07,0.025,2,0.1,0.00449772977855,0.000381548490496,2.64636873866e-06,5.00941847587e-05,0.000328807936999,0.00230509413156,0.00162710583223,0.000335905751069,0.000342082548262
18,0.07,0.025,2,0.2,0.00392089392136,0.000373605227237,2.32815051239e-06,4.64596682052e-05,0.00032481740852,0.00194003681775,0.00130776262273,0.000289337862278,0.000342936332744
18,0.07,0.025,2,0.3,0.00338798248017,0.000363451151227,2.02366905765e-06,4.24996622928e-05,0.000318927819877,0.00161458887796,0.00103189371866,0.000240719958587,0.000341975200711
18,0.07,0.025,2,0.4,0.0029067697746,0.000350726861287,1.74047569831e-06,3.8331642872e-05,0.000310654742717,0.00133221948506,0.000801516097191,0.000192993377038,0.000337710010829
18,0.07,0.025,2,0.5,0.00248238652133,0.000335299079681,1.48467419368e-06,3.41167643706e-05,0.000299697641117,0.00109381845716,0.000615612400608,0.000149343438432,0.000328862618118
18,0.07,0.025,2,0.6,0.00211616652311,0.000317379456702,1.25985840327e-06,3.0028324768e-05,0.00028609127353,0.000897361599637,0.000470158411318,0.000112216157005,0.000314987031314
18,0.07,0.025,2,0.7,0.00180567416668,0.000297534282141,1.06680550149e-06,2.62148106642e-05,0.000270252665976,0.000738473532164,0.000359081223766,8.26668726631e-05,0.000296725435736
18,0.07,0.025,2,0.8,0.0015457839169,0.000276571973123,9.03975811815e-07,2.27758472825e-05,0.000252892150029,0.000611546059752,0.000275619654723,6.03974423384e-05,0.000275528962691
18,0.07,0.025,2,0.9,0.00133008907283,0.00025537185601,7.68397972237e-07,1.97579637832e-05,0.000234845494254,0.000510819232757,0.000213439692345,4.42738876596e-05,0.000253105652753
18,0.07,0.025,2,1,0.00115200549465,0.00023472978896,6.56483175588e-07,1.71641787483e-05,0.000216909127036,0.000431064657276,0.00016721699163,3.28958582686e-05,0.000230951807377
18,0.07,0.025,2,1.1,0.00100538156114,0.000215259601296,5.64571334323e-07,1.49681216607e-05,0.000199726908301,0.000367858276897,0.000132767463629,2.49678238679e-05,0.0002101229894
18,0.07,0.025,2,1.2,0.00088473741587,0.000197354877756,4.89231316422e-07,1.31269302777e-05,0.000183738716161,0.000317596669073,0.000106932762629,1.94526503994e-05,0.000191211256044
18,0.07,0.025,2,1.3,0.000785316890791,0.000181199305493,4.27404706071e-07,1.15910312408e-05,0.000169180869546,0.000277404249907,8.73835570731e-05,1.55871945103e-05,0.000174433498323
18,0.07,0.025,2,1.4,0.000703069794341,0.000166807888196,3.76462524195e-07,1.0310790467e-05,0.000156120635205,0.000245014940141,7.24244953938e-05,1.28378445715e-05,0.000159752600176
18,0.07,0.025,2,1.5,0.000634610364217,0.000154080495253,3.34211368748e-07,9.24054639087e-06,0.000144505737494,0.000218660773309,6.08307700725e-05,1.08425316234e-05,0.000146987471613
18,0.07,0.025,2,1.6,0.000577161247252,0.000142852788235,2.98867082297e-07,8.34062096843e-06,0.000134213300185,0.000196975079965,5.17207323132e-05,9.35946304208e-06,0.00013589488461
18,0.07,0.025,2,1.7,0.000528484512717,0.000132935980876,2.69008214538e-07,7.57789989064e-06,0.000125089072771,0.000178910084548,4.44601380252e-05,8.2281453455e-06,0.000126221801178
18,0.07,0.025,2,1.8,0.000486804434625,0.000124143236448,2.43520076412e-07,6.92552693336e-06,0.000116974189438,0.000163667801564,3.85917545689e-05,7.34196516145e-06,0.000117734081834
18,0.07,0.025,2,1.9,0.000450728519638,0.000116304318689,2.2153778418e-07,6.36213932051e-06,0.000109720641584,0.00015064306909,3.37844035117e-05,6.62970486716e-06,0.000110228960711
18,0.07,0.025,2,2,0.000419159124272,0.000109268087241,2.02387190165e-07,5.87074862294e-06,0.000103194951428,0.000139372961133,2.97955089831e-05,6.04316139684e-06,0.000103534290753
18,0.07,0.025,2,2.1,0.000391225852605,0.000102902817624,1.85539133884e-07,5.43781995094e-06,9.72794585395e-05,0.00012949992426,2.64450871981e-05,5.54919532151e-06,9.750564174e-05
18,0.07,0.025,2,2.2,0.000366429034522,9.71468078032e-05,1.70666726238e-07,5.05520223975e-06,9.19209388372e-05,0.000120809652286,2.36107328908e-05,5.12733431451e-06,9.20715850806e-05
18,0.07,0.025,2,2.3,0.000344121104354,9.18791179156e-05,1.57396035038e-07,4.71289396843e-06,8.70088279122e-05,0.000113053313849,2.11845292674e-05,4.75970173501e-06,8.7109082847e-05
18,0.07,0.025,2,2.4,0.000323448241401,8.69104028541e-05,1.45271270181e-07,4.39842606822e-06,8.23667055157e-05,0.000105923019608,1.90609269562e-05,4.42880718279e-06,8.24332854685e-05
18,0.07,0.025,2,2.5,0.000305787639172,8.26404245396e-05,1.34861172726e-07,4.12957631569e-06,7.83759870512e-05,9.98520943671e-05,1.72823385125e-05,4.14940283545e-06,7.84203530191e-05
18,0.07,0.025,2,2.6,0.000287644396379,7.81446718275e-05,1.2457634678e-07,3.85866324013e-06,7.41614322406e-05,9.36816570438e-05,1.56193395484e-05,3.87153075992e-06,7.41907867355e-05
18,0.07,0.025,2,2.7,0.0002736327602,7.46996827404e-05,1.16371113803e-07,3.6468170778e-06,7.09364945488e-05,8.89053094343e-05,1.42939491684e-05,3.65526088747e-06,7.09560993784e-05
18,0.07,0.025,2,2.8,0.000257007485693,7.04691375652e-05,1.07351508918e-07,3.40386814377e-06,6.69579179125e-05,8.3320043987e-05,1.29398801538e-05,3.40933664549e-06,6.69708271878e-05
18,0.07,0.025,2,2.9,0.000246602281576,6.78981397156e-05,1.01163156826e-07,3.24600107802e-06,6.45509754808e-05,7.97858781714e-05,1.19766126564e-05,3.24961920437e-06,6.45596463106e-05
18,0.07,0.025,2,3,0.00023010815072,6.35948529548e-05,9.27269408417e-08,3.0113383979e-06,6.04907876161e-05,7.43073852864e-05,1.07972753664e-05,3.01366510286e-06,6.04964448171e-05
20,0.07,0.025,2,0,0.00528850270642,0.000392649892404,3.50334911669e-06,5.70258670366e-05,0.000332120676251,0.00271617290971,0.00205855689286,0.000320454856248,0.000337161160608
20,0.07,0.025,2,0.1,0.00470607994855,0.000387398438691,3.13036395082e-06,5.39901349058e-05,0.000330277939834,0.00234299410274,0.0017158900049,0.000289375689668,0.000337728408171
20,0.07,0.025,2,0.2,0.00415210850956,0.000380763434107,2.76652164227e-06,5.05659424052e-05,0.00032743097006,0.00199833031241,0.00140564366264,0.000254796275245,0.000337890374533
20,0.07,0.025,2,0.3,0.00363463777864,0.000372402094846,2.4194676693e-06,4.67953973693e-05,0.000323187229807,0.0016869811593,0.00113220920383,0.000217809513311,0.000336962442158
20,0.07,0.025,2,0.4,0.00316158257586,0.000362009707888,2.09688291439e-06,4.27740418702e-05,0.000317138783104,0.00141283406389,0.000898579378873,0.00018028051238,0.000333974172638
20,0.07,0.025,2,0.5,0.00273922531606,0.000349430222427,1.80525155453e-06,3.86466564166e-05,0.000308978314456,0.00117790078654,0.000705417050584,0.000144548289797,0.000327935446155
20,0.07,0.025,2,0.6,0.00237080920042,0.000334765773384,1.54866334751e-06,3.45827283185e-05,0.000298634381718,0.000981694516759,0.000550641189777,0.000112784433595,0.000318268893387
20,0.07,0.025,2,0.7,0.00205594796468,0.000318416853968,1.32823709961e-06,3.07401169519e-05,0.000286348499916,0.000821329027631,0.000429843646039,8.63564720202e-05,0.000305128909572
20,0.07,0.025,2,0.8,0.00179111886088,0.000301016366426,1.14241242394e-06,2.72348827058e-05,0.000272639071296,0.000692287954138,0.000337333907539,6.55874121372e-05,0.000289366634463
20,0.07,0.025,2,0.9,0.00157082844041,0.000283289923368,9.87822048955e-07,2.41295434998e-05,0.000258172557819,0.000589422189779,0.000267261182196,4.99675716795e-05,0.000272193435904
20,0.07,0.025,2,1,0.00138880830395,0.000265911721928,8.60246936987e-07,2.1438495351e-05,0.00024361297964,0.000507744166317,0.000214384788962,3.85652971169e-05,0.000254794080238
20,0.07,0.025,2,1.1,0.00123886201393,0.000249407027422,7.55336336583e-07,1.91418133334e-05,0.000229509877753,0.000442863034398,0.000174404521315,3.03784941666e-05,0.000238080018917
20,0.07,0.025,2,1.2,0.00111532493109,0.000234114589902,6.69033151584e-07,1.71997283404e-05,0.00021624582841,0.000391127091424,0.00014398067368,2.45305993395e-05,0.000222615818405
20,0.07,0.025,2,1.3,0.00101325517119,0.000220196937962,5.9777561613e-07,1.55641080695e-05,0.000204035054276,0.000349601187962,0.000120605027994,2.03358735348e-05,0.000208660286434
20,0.07,0.025,2,1.4,0.000928475082916,0.000207677896818,5.38561068832e-07,1.41861832378e-05,0.000192953152511,0.000315975882055,0.000102430606684,1.72920313428e-05,0.000196253244028
20,0.07,0.025,2,1.5,0.000857536610394,0.000196488401675,4.88932214404e-07,1.30210279421e-05,0.000182978441519,0.000288459913403,8.81119254096e-05,1.50452413921e-05,0.000185302746601
20,0.07,0.025,2,1.6,0.000797648347302,0.000186507912139,4.46922687394e-07,1.20296480326e-05,0.000174031341419,0.000265677938963,7.66734058392e-05,1.33516546494e-05,0.000175652878475
20,0.07,0.025,2,1.7,0.000746584998524,0.000177595572718,4.10984709299e-07,1.1179505541e-05,0.000166005082468,0.000246581260214,6.74078026655e-05,1.20449835885e-05,0.00016712847396
